event-id,visible,timestamp,location-long,location-lat,bar:barometric-pressure,external-temperature,gps:dop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,location-error-numerical,manually-marked-outlier,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20432415069,true,2018-06-17 10:15:11.000,6.5805734,53.0088937,,36.1,1.7,6,7.8,2.47657088934285,24.4204203878279,9.0,false,15.9,false,10.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415071,true,2018-06-17 10:25:03.000,6.58056,53.0080644,,35.9,2.3,5,7.9,10.5422947604681,160.625421762872,3.0,false,7.2,false,7.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415073,true,2018-06-17 10:34:56.000,6.5806705,53.0078421,,36.7,2.2,5,8.8,2.71004705805356,347.8225280494143,6.0,false,16.8,false,14.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415075,true,2018-06-17 10:45:00.000,6.5806365,53.0080178,,36.4,5.7,4,20.9,1.47567180401955,355.0823079457083,-1.0,false,31.1,false,17.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415077,true,2018-06-17 10:55:36.000,6.580694,53.0077768,,36.2,1.7,8,33.1,0.039607957607052,160.268448814749,5.0,false,6.2,false,7.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415079,true,2018-06-17 11:05:35.000,6.5807011,53.0077586,,35.9,1.6,8,8.2,0.15560763276284,312.9610152735213,8.0,false,8.4,false,12.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415081,true,2018-06-17 11:15:25.000,6.5806662,53.0077642,,36.0,1.5,8,6.4,1.47706626728506,194.945453252667,4.0,false,11.2,false,14.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415083,true,2018-06-17 11:25:18.000,6.5806767,53.0077846,,36.3,2.0,7,7.4,0.546523644654017,195.989233524726,5.0,false,4.8,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415085,true,2018-06-17 11:35:12.000,6.5806768,53.0077844,,37.1,3.2,6,9.5,0.762408851501253,176.149622040698,8.0,false,12.3,false,19.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415087,true,2018-06-17 11:45:04.000,6.5806722,53.0077682,,36.7,2.7,6,9.6,0.510117023667483,171.081716019168,5.0,false,10.2,false,13.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415089,true,2018-06-17 11:54:55.000,6.5806477,53.0077536,,36.0,2.3,6,8.6,0.417488049074343,182.938237008241,6.0,false,3.2,false,4.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415091,true,2018-06-17 12:04:49.000,6.5902825,53.0073189,,32.7,2.1,6,10.7,0.165573614350238,195.771327461035,10.0,false,8.4,false,9.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415093,true,2018-06-17 12:14:38.000,6.5900878,53.007349,,32.5,1.9,6,7.7,0.971717149604029,352.2461553240259,9.0,false,9.8,false,10.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415095,true,2018-06-17 12:24:30.000,6.5856245,53.0065233,,35.9,2.0,5,7.8,1.07279550177991,336.0989731990012,52.0,false,8.4,false,11.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415097,true,2018-06-17 12:35:05.000,6.5855491,53.0067612,,35.4,2.7,6,34.8,0.0986644743413669,331.5594815259268,1.0,false,4.2,false,7.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415099,true,2018-06-17 12:45:01.000,6.5855262,53.0067714,,36.1,2.5,6,6.9,0.62630726641399,311.2314042113834,2.0,false,6.1,false,8.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415101,true,2018-06-17 12:54:54.000,6.5854896,53.0067621,,37.6,2.5,6,8.0,0.422269723227885,316.6358950982738,3.0,false,5.1,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415103,true,2018-06-17 13:04:46.000,6.585583,53.0068108,,38.2,2.4,6,8.1,0.320378741984525,325.1743838423809,5.0,false,5.6,false,7.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415105,true,2018-06-17 13:14:41.000,6.5856303,53.0069529,,38.1,2.7,5,11.1,0.861970913463666,205.2106136512,38.0,false,11.7,false,18.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415107,true,2018-06-17 13:24:29.000,6.5854516,53.0068441,,38.1,2.8,5,7.1,1.11265551974746,336.1020347838468,2.0,false,6.2,false,6.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415109,true,2018-06-17 13:34:21.000,6.5897114,53.0072702,,34.3,2.9,5,7.2,1.45577580449137,325.6593904828961,8.0,false,7.9,false,7.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415111,true,2018-06-17 13:44:15.000,6.5897185,53.0072625,,34.3,3.1,5,9.3,0.701887266429891,23.6398461433658,13.0,false,10.6,false,18.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415113,true,2018-06-17 13:54:06.000,6.5855888,53.0067694,,32.2,5.0,4,8.4,1.53088174585918,274.2430402884323,8.0,false,10.5,false,14.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415115,true,2018-06-17 14:03:58.000,6.5855261,53.0067709,,33.5,5.0,4,8.4,1.75864115837997,297.528738197321,9.0,false,9.3,false,9.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415117,true,2018-06-17 14:14:19.000,6.5885502,53.0069817,,31.4,5.5,4,21.4,3.5478561912674,305.3687540865863,-6.0,false,17.4,false,16.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415119,true,2018-06-17 14:24:25.000,6.5891339,53.0068554,,31.9,6.3,4,19.4,1.08814060217207,310.1874708045099,6.0,false,10.6,false,9.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415121,true,2018-06-17 14:34:32.000,6.5891364,53.0068173,,30.6,7.5,4,18.6,3.76568044334609,302.3632335245453,21.0,false,11.9,false,11.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415123,true,2018-06-17 14:44:39.000,6.5892363,53.006748,,34.9,9.1,5,17.7,0.108375711527799,304.0772114622424,19.0,false,7.1,false,14.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415125,true,2018-06-17 14:54:48.000,6.5854059,53.0069786,,34.3,7.4,5,18.7,0.0302561284006102,48.1831143757988,9.0,false,6.4,false,11.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415127,true,2018-06-17 15:04:55.000,6.5853631,53.006991,,35.8,5.9,5,17.7,0.199378743334085,282.2319399877585,2.0,false,6.8,false,13.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415129,true,2018-06-17 15:15:04.000,6.5854248,53.0068871,,37.5,3.6,6,18.9,0.0812162460524325,78.1045553482686,21.0,false,6.3,false,5.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415131,true,2018-06-17 15:25:00.000,6.5852474,53.0070259,,35.6,3.8,6,6.9,2.89644457141383,310.2761968890668,3.0,false,12.2,false,9.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415133,true,2018-06-17 15:34:53.000,6.5853103,53.0069819,,33.8,3.8,6,8.0,1.47041774648158,286.7670231803923,7.0,false,15.7,false,12.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415135,true,2018-06-17 15:44:45.000,6.5855054,53.0069046,,33.9,3.5,6,8.1,1.05166244387667,291.1040728956879,25.0,false,17.6,false,11.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415137,true,2018-06-17 15:54:53.000,6.5851115,53.0071,,33.1,3.2,6,8.1,0.855537392139,275.7521516701362,13.0,false,14.7,false,9.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415139,true,2018-06-17 16:05:06.000,6.5852402,53.0071257,,33.0,2.0,7,29.1,0.243075099283758,284.8457183194296,22.0,false,5.8,false,6.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415141,true,2018-06-17 16:14:53.000,6.5850586,53.0071984,,32.5,1.9,7,8.2,1.4057262940871,276.0364165429618,5.0,false,7.1,false,8.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415143,true,2018-06-17 16:24:45.000,6.5806031,53.0075393,,31.7,1.8,7,8.3,0.439921337451233,218.263053356299,12.0,false,3.9,false,4.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415145,true,2018-06-17 16:34:37.000,6.5807318,53.0077632,,34.0,1.7,7,8.3,0.93737651837545,306.7760006805695,12.0,false,18.1,false,22.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415147,true,2018-06-17 16:44:29.000,6.5805886,53.00779,,34.1,2.1,5,8.4,1.1015744964608,244.631227851213,7.0,false,14.3,false,17.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415149,true,2018-06-17 16:54:22.000,6.5806378,53.0077952,,34.4,1.9,6,9.5,1.59813658720844,293.0391990833144,13.0,false,23.8,false,28.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415151,true,2018-06-17 17:04:24.000,6.5806148,53.0077764,,34.4,5.8,4,19.5,0.75276080744911,262.0119909268463,0.0,false,19.3,false,28.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415153,true,2018-06-17 17:14:33.000,6.5806261,53.0077641,,34.9,1.5,11,20.5,0.161131143576676,173.05543124117,4.0,false,6.4,false,7.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415155,true,2018-06-17 17:24:30.000,6.58068,53.0077988,,34.6,1.6,11,9.7,0.155462970655412,199.382547918925,10.0,false,6.1,false,8.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415157,true,2018-06-17 17:34:36.000,6.5806984,53.0077721,,33.9,1.7,11,7.8,0.917835636422066,89.1712418200117,7.0,false,8.4,false,10.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415159,true,2018-06-17 17:44:29.000,6.5806796,53.0077745,,30.1,1.8,11,8.8,0.340979695472007,76.549174064157,0.0,false,9.7,false,16.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415161,true,2018-06-17 17:54:20.000,6.5806665,53.00779,,29.5,2.1,10,7.9,0.11486820310325,301.9634941431163,-1.0,false,8.9,false,16.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415163,true,2018-06-17 18:04:12.000,6.5805449,53.0078458,,28.0,2.1,10,8.0,0.169482166202636,194.360339655365,5.0,false,8.6,false,10.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415165,true,2018-06-17 18:14:03.000,6.5806757,53.0077512,,26.7,1.9,10,7.0,0.264790528763056,230.40655528507,5.0,false,3.8,false,7.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415167,true,2018-06-17 18:23:56.000,6.5806715,53.0077733,,29.5,1.7,10,8.1,0.428711427482225,252.153435431476,2.0,false,7.9,false,17.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415169,true,2018-06-17 18:33:49.000,6.5806788,53.0077532,,30.5,1.6,10,9.1,0.43112451648771,263.9337532968834,0.0,false,7.3,false,14.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415171,true,2018-06-17 18:43:38.000,6.5807173,53.0077568,,30.9,1.9,9,6.2,0.773681786125374,293.4923069238973,10.0,false,8.3,false,14.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415173,true,2018-06-17 18:53:32.000,6.5806966,53.0077881,,31.1,1.7,9,8.3,1.29289259822635,302.6498345657806,8.0,false,7.4,false,13.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415175,true,2018-06-17 19:03:24.000,6.5807255,53.0077385,,31.0,1.6,9,8.3,0.640074252888203,246.912127823287,5.0,false,9.2,false,13.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415177,true,2018-06-17 19:13:31.000,6.5806958,53.0077442,,30.4,1.9,8,7.4,0.18783582709828,276.9054793052033,4.0,false,6.9,false,9.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415179,true,2018-06-17 19:23:24.000,6.5807092,53.0077813,,30.7,1.8,8,8.4,0.127330444646654,310.0701472948698,9.0,false,4.9,false,5.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415181,true,2018-06-17 19:33:16.000,6.5807139,53.0077446,,31.0,1.7,8,8.4,0.342699767034456,173.149510574115,7.0,false,5.5,false,6.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415183,true,2018-06-17 19:43:07.000,6.58064,53.0077923,,30.5,1.6,8,7.6,0.754974972176996,242.333594057822,10.0,false,6.8,false,8.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415185,true,2018-06-17 19:52:59.000,6.580637,53.0077691,,30.5,2.4,7,7.6,1.73285125467966,258.299699275396,6.0,false,7.4,false,8.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415186,true,2018-06-17 20:03:06.000,6.5806419,53.0077705,,31.2,1.7,10,22.6,0.0460199735493723,209.879697972685,4.0,false,2.2,false,3.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415188,true,2018-06-17 20:12:59.000,6.5806202,53.0077675,,31.2,1.7,10,7.8,0.263281657488733,214.979737119845,1.0,false,3.7,false,6.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415191,true,2018-06-17 20:22:51.000,6.580659,53.0077898,,30.7,1.7,10,7.8,0.237844760250983,228.060012760814,0.0,false,4.0,false,7.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415192,true,2018-06-17 20:32:43.000,6.5806501,53.007797,,30.9,1.7,10,7.9,0.103178803177139,250.812280318276,3.0,false,3.3,false,5.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415195,true,2018-06-17 20:42:35.000,6.580652,53.0077989,,30.7,1.6,10,8.0,0.359463160329453,190.537525988599,4.0,false,4.8,false,8.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415197,true,2018-06-17 20:52:43.000,6.5806633,53.0077971,,31.6,1.9,9,8.0,0.544892952082021,198.691990769448,7.0,false,6.3,false,8.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415199,true,2018-06-17 21:02:34.000,6.580657,53.0077932,,31.2,1.8,9,7.1,0.0864129310440882,310.0801310192851,8.0,false,3.6,false,6.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415201,true,2018-06-17 21:12:29.000,6.5806757,53.0078176,,30.5,1.7,9,10.1,0.12602543988014,220.457908335285,9.0,false,3.9,false,6.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415203,true,2018-06-17 21:22:19.000,6.5807086,53.0078113,,30.5,1.5,9,8.1,0.241431406948066,250.068424537324,10.0,false,7.1,false,9.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415205,true,2018-06-17 21:32:11.000,6.5806761,53.0077703,,29.9,1.5,9,8.3,0.375092855237146,10.44229034367,0.0,false,6.4,false,7.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415207,true,2018-06-17 21:42:03.000,6.5806753,53.0077357,,29.0,3.2,6,8.3,0.585657169842407,10.0284098925772,1.0,false,12.7,false,10.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415209,true,2018-06-17 21:51:55.000,6.580704,53.0077151,,28.8,3.2,6,8.4,1.10563329313346,1.89903343066285,1.0,false,11.4,false,6.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415211,true,2018-06-17 22:01:47.000,6.580686,53.0076865,,28.9,3.3,6,8.5,2.208569121941,353.7014526814412,8.0,false,16.8,false,10.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415213,true,2018-06-17 22:11:39.000,6.5806651,53.0077181,,29.6,3.5,6,8.5,1.90430417807162,357.2152779826433,13.0,false,14.3,false,8.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415215,true,2018-06-17 22:21:30.000,6.5806248,53.0077208,,28.8,3.9,6,7.6,1.26855570786359,354.7273828834861,18.0,false,28.3,false,16.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415217,true,2018-06-17 22:31:50.000,6.5805743,53.00798,,28.7,8.0,5,19.5,0.486740603557529,353.3721957242696,5.0,false,30.1,false,19.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415219,true,2018-06-17 22:42:00.000,6.5805971,53.0079028,,29.5,9.0,5,21.6,0.438422079525436,357.4009931657075,7.0,false,42.0,false,31.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415221,true,2018-06-17 22:52:12.000,6.5806313,53.0080027,,30.4,9.2,5,25.7,1.38548705313492,358.9870046101513,-1.0,false,58.2,false,50.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415223,true,2018-06-17 23:02:20.000,6.5806164,53.0082306,,29.9,9.9,4,25.7,0.790596915954085,358.33650429981924,-28.0,false,35.7,false,34.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415225,true,2018-06-17 23:12:33.000,6.5806865,53.0078282,,29.7,1.4,9,30.8,0.117408040742179,286.2473779630593,10.0,false,7.5,false,8.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415227,true,2018-06-17 23:22:34.000,6.5806896,53.0077885,,29.8,1.4,9,8.0,0.202102130558943,249.675893529593,8.0,false,3.3,false,4.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415229,true,2018-06-17 23:32:25.000,6.5806689,53.0077839,,29.2,2.0,8,7.1,0.233207450090752,230.953774347193,5.0,false,4.7,false,5.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415231,true,2018-06-17 23:42:17.000,6.5806775,53.0077923,,29.1,2.0,8,7.1,0.325408361393893,246.838787960852,8.0,false,6.6,false,7.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415233,true,2018-06-17 23:52:10.000,6.5806903,53.0077554,,29.0,1.9,8,8.1,0.315322526836268,213.128468153386,4.0,false,4.5,false,5.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415235,true,2018-06-18 00:02:02.000,6.5806787,53.007778,,28.8,1.8,8,8.2,0.151284472187793,216.590184209898,7.0,false,3.7,false,4.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415237,true,2018-06-18 00:12:09.000,6.5806826,53.0077766,,29.3,2.5,7,7.3,0.290339675465631,201.461607201636,6.0,false,5.8,false,5.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415239,true,2018-06-18 00:22:02.000,6.5806405,53.0077804,,29.5,2.5,7,8.4,1.05801735851288,246.792862351006,6.0,false,8.7,false,6.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432415241,true,2018-06-18 00:31:55.000,6.5806733,53.0077776,,29.7,2.3,7,9.4,0.158182219810003,222.938105229308,5.0,false,8.6,false,6.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
