eventDate,dateIdentified,decimalLatitude,decimalLongitude,kingdom,class,family,genus,species,license,coordinateUncertaintyInMeters
2008-07-23,,45.19123,2.17223,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-23,,45.19123,2.17223,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-25,,44.18993,0.5983,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-25,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-26,,44.16058,0.62737,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-26,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-29,,45.05889,1.98944,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-29,,45.17272,0.76069,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-29,,43.40167,-1.47571,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4089.0
2008-07-29,,43.51917,1.35778,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-29,,45.10018,2.04644,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-29,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-29,,43.5612,1.32953,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-29,,43.39038,-1.5051,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-31,,44.22054,0.61096,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-31,,44.24025,0.59374,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-07-31,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-07-31,,44.26685,0.55689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,44.90733,0.96628,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-01,,45.21665,1.27066,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3301.0
2008-08-01,,44.46891,0.10428,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-01,,44.25111,0.40013,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-01,,44.21104,0.68194,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-01,,43.92437,3.65282,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2813.0
2008-08-01,,44.43448,0.04681,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,44.26399,0.43169,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,44.90451,0.90934,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,43.93184,3.68497,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-01,,45.18107,1.28105,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-02,,44.81691,-0.59254,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-02,,44.77559,-0.60365,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-04,,45.08045,1.18605,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-04,,45.12732,1.96892,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2005.0
2008-08-04,,45.12337,1.97204,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-04,,45.08902,1.15674,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-04,,45.09902,1.91932,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-04,,45.09902,1.91932,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-05,,44.6175,-1.03167,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-05,,44.58279,-0.96967,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-06,,45.34049,1.46165,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3078.0
2008-08-06,,45.1544,1.52938,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-06,,45.363,1.40319,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-06,,45.1847,1.53563,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-07,,44.44923,0.87929,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-07,,44.45008,0.88004,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-07,,44.43249,0.87597,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-07,,44.4325,0.87618,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-07,,44.30855,0.61127,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-07,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-07,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-07,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-07,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-07,,44.26685,0.55689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,45.55753,0.12236,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3883.0
2008-08-08,,45.17921,1.58929,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3475.0
2008-08-08,,44.85442,-0.61875,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-08,,44.18842,0.67612,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-08,,44.1968,0.65586,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-08,,44.19846,0.62547,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-08,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,45.1847,1.53563,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-08,,45.51749,0.11733,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-10,,44.75988,-0.58854,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-10,,44.77559,-0.60365,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-11,,45.14034,0.76384,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-11,,44.32074,0.68926,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-11,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-11,,44.35954,0.67842,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-12,,44.85322,0.49819,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-12,,44.85722,0.23528,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-12,,44.47785,-1.06408,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,8719.0
2008-08-12,,44.89079,0.27627,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-12,,44.89671,0.52946,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-12,,44.48829,-1.08894,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-13,,45.63632,0.15126,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-13,,44.89183,0.52199,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2552.0
2008-08-13,,44.13315,0.59607,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-13,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-13,,45.60748,0.11265,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-13,,44.89671,0.52946,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-14,,44.19778,0.63697,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-14,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,45.18686,0.72511,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,45.08298,1.46755,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3400.0
2008-08-18,,44.21232,0.65057,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,44.22706,0.6734,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,44.15882,0.6053,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,44.2262,0.79832,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,45.09238,1.46818,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-18,,44.18216,0.8108,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,45.09293,1.4109,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,44.26956,0.6821,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-18,,45.09293,1.4109,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-19,,45.17369,0.74397,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-19,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-20,,45.18944,0.82417,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-20,,44.88652,-0.39151,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-20,,44.87347,-0.35645,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-20,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-21,,44.58444,2.38992,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,9247.0
2008-08-21,,45.64061,0.19737,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-21,,44.17806,0.68059,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-21,,44.44335,0.62043,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-21,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-21,,44.44952,0.67473,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-21,,45.6107,0.24087,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-21,,44.65191,2.30628,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-22,,45.18161,0.78106,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-22,,44.50278,-0.25361,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-22,,44.51741,-0.20936,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-22,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-23,,44.85919,-0.61309,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-23,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-24,,45.29222,1.44833,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-24,,45.83599,-0.67985,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-24,,45.27298,1.40577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-24,,45.85495,-0.6742,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-25,,44.87978,1.21403,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-25,,44.18814,0.71124,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2861.0
2008-08-25,,44.79495,-0.50367,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-25,,44.98342,-1.10764,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,9565.0
2008-08-25,,44.77962,-0.47738,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-25,,44.90899,1.16265,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-25,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-26,,45.65962,0.23495,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-26,,44.237,0.67685,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-26,,44.44336,0.62227,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-26,,45.70069,0.23638,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-26,,44.44952,0.67473,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-26,,44.26956,0.6821,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,44.89139,1.22722,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,44.86556,1.04667,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,44.82611,1.15167,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,45.1475,0.87611,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,45.17333,0.74361,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,45.18361,0.74778,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-27,,44.91102,1.28932,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,44.90683,1.03599,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,44.81898,1.16559,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-27,,45.17453,0.89923,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-28,,43.2214,0.17214,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1974.0
2008-08-28,,44.18643,0.66822,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-28,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-28,,43.17874,0.23397,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-29,,44.22333,0.65285,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-29,,44.18394,0.59573,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-29,,44.33518,0.72051,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-29,,44.35954,0.67842,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-29,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-29,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-30,,45.11907,0.78253,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-30,,45.27551,1.34724,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-30,,45.24203,1.55471,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-30,,45.08206,0.77557,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-30,,45.27298,1.40577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-30,,45.27472,1.53327,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-31,,45.2,0.78972,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-31,,44.4063,0.68773,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-31,,43.40223,-0.56948,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-08-31,,44.44952,0.67473,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-31,,43.42693,-0.51918,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-08-31,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-09-01,,45.26867,0.17114,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-09-01,,45.14345,1.51912,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4691.0
2008-09-01,,44.33761,0.93178,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-09-01,,44.47742,0.93021,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-09-01,,44.40796,0.70053,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2008-09-01,,44.45453,0.92598,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-09-01,,44.44952,0.67473,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-09-01,,45.24754,0.13129,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-09-01,,45.1847,1.53563,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2008-09-01,,44.36455,0.92927,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
